epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,14909.1,0.99479,0.53247,0.98373,0.95202,0.92655,0.96599,0.73435,0.93575,0.50116,0.95836,0.00281805,0.00281805,0.00281805
93,15094.5,0.99381,0.5317,0.9847,0.95281,0.92642,0.96622,0.73531,0.93425,0.50005,0.95791,0.00281412,0.00281412,0.00281412
94,15279.8,0.99014,0.52825,0.98313,0.95338,0.92579,0.9662,0.73572,0.93245,0.49865,0.95728,0.00281019,0.00281019,0.00281019
95,15465.7,0.99271,0.53011,0.98419,0.95514,0.92532,0.96646,0.73606,0.9307,0.49748,0.95663,0.00280626,0.00280626,0.00280626
96,15651.9,0.98779,0.52741,0.98146,0.95281,0.92736,0.96662,0.73675,0.92831,0.49618,0.95576,0.00280233,0.00280233,0.00280233
97,15837.3,0.98547,0.52697,0.98279,0.95593,0.92559,0.96646,0.7372,0.92635,0.49518,0.95503,0.0027984,0.0027984,0.0027984
98,16022.7,0.98753,0.52733,0.98276,0.9559,0.92664,0.96657,0.73792,0.92521,0.49397,0.95448,0.00279447,0.00279447,0.00279447
99,16208.6,0.97961,0.52348,0.97986,0.95524,0.92668,0.9667,0.73899,0.92374,0.49327,0.95398,0.00279054,0.00279054,0.00279054
100,16394.1,0.98062,0.52091,0.98053,0.95553,0.92722,0.96703,0.73922,0.92181,0.49233,0.95317,0.00278661,0.00278661,0.00278661
101,16579.8,0.97793,0.52043,0.97837,0.95529,0.92722,0.96714,0.74001,0.92013,0.49182,0.9527,0.00278268,0.00278268,0.00278268
102,16765.2,0.97551,0.51997,0.97771,0.95481,0.92804,0.96711,0.74039,0.91884,0.49042,0.95217,0.00277875,0.00277875,0.00277875
103,16950.6,0.97474,0.51951,0.97675,0.95555,0.92777,0.96754,0.7405,0.91778,0.48966,0.95162,0.00277482,0.00277482,0.00277482
104,17136,0.97406,0.5192,0.98052,0.95454,0.92918,0.96756,0.74072,0.91579,0.4887,0.95122,0.00277089,0.00277089,0.00277089
105,17321.3,0.96932,0.51583,0.97379,0.95565,0.92852,0.96742,0.74138,0.91473,0.48799,0.95057,0.00276696,0.00276696,0.00276696
106,17506.8,0.97,0.51929,0.97539,0.95505,0.92947,0.96778,0.74216,0.91379,0.48821,0.94982,0.00276303,0.00276303,0.00276303
107,17692.3,0.97071,0.51664,0.97534,0.95431,0.93008,0.96768,0.74285,0.91282,0.48725,0.9493,0.0027591,0.0027591,0.0027591
108,17878.9,0.9668,0.51437,0.97524,0.954,0.93037,0.96804,0.74339,0.91163,0.48624,0.94894,0.00275517,0.00275517,0.00275517
109,18064.6,0.96169,0.5137,0.97136,0.9555,0.92975,0.96817,0.74395,0.91055,0.48511,0.94866,0.00275124,0.00275124,0.00275124
110,18250.1,0.96451,0.5131,0.97466,0.95647,0.92902,0.96807,0.74438,0.90916,0.48489,0.94811,0.00274731,0.00274731,0.00274731
111,18435.6,0.96195,0.51166,0.97204,0.95691,0.92865,0.96795,0.74472,0.90832,0.48378,0.94754,0.00274338,0.00274338,0.00274338
112,18620.9,0.95973,0.5104,0.97128,0.95664,0.92886,0.96811,0.74524,0.90743,0.48368,0.94727,0.00273945,0.00273945,0.00273945
113,18806.3,0.95414,0.50759,0.96979,0.95718,0.92886,0.96824,0.74595,0.90582,0.48281,0.94657,0.00273552,0.00273552,0.00273552
114,18992.1,0.95608,0.50943,0.96955,0.95581,0.92974,0.96798,0.74619,0.90438,0.48242,0.94565,0.00273159,0.00273159,0.00273159
115,19177.3,0.95248,0.50751,0.96921,0.95694,0.92888,0.96815,0.74595,0.90316,0.48178,0.94523,0.00272767,0.00272767,0.00272767
116,19362.9,0.95359,0.50874,0.97024,0.95682,0.92936,0.96836,0.74697,0.90166,0.48142,0.94466,0.00272374,0.00272374,0.00272374
117,19548.3,0.95393,0.50724,0.97003,0.95671,0.9297,0.96844,0.74712,0.90097,0.48151,0.94438,0.00271981,0.00271981,0.00271981
118,19733.8,0.95002,0.50453,0.96965,0.95602,0.93083,0.96842,0.74761,0.90016,0.48112,0.94409,0.00271588,0.00271588,0.00271588
119,19919.2,0.9495,0.50553,0.96887,0.95616,0.93099,0.96853,0.74795,0.8994,0.4805,0.94368,0.00271195,0.00271195,0.00271195
120,20105,0.94775,0.50436,0.96962,0.95592,0.93145,0.96827,0.74816,0.89852,0.47969,0.94299,0.00270802,0.00270802,0.00270802
121,20290.6,0.94798,0.50217,0.96668,0.95508,0.93226,0.96849,0.74879,0.89755,0.47916,0.94267,0.00270409,0.00270409,0.00270409
122,20476.6,0.94572,0.50158,0.96451,0.95464,0.93282,0.96874,0.74942,0.89703,0.47898,0.94238,0.00270016,0.00270016,0.00270016
123,20662.4,0.94016,0.50094,0.96569,0.95495,0.9322,0.96861,0.74976,0.89648,0.47992,0.94207,0.00269623,0.00269623,0.00269623
124,20847.7,0.94202,0.49968,0.96569,0.95595,0.93199,0.96878,0.74999,0.89527,0.47966,0.94167,0.0026923,0.0026923,0.0026923
125,21032.4,0.94087,0.50159,0.96873,0.95635,0.93222,0.96897,0.75006,0.89471,0.47931,0.94124,0.00268837,0.00268837,0.00268837
126,21217,0.93852,0.49884,0.96401,0.95731,0.93138,0.96911,0.75077,0.89369,0.47892,0.94071,0.00268444,0.00268444,0.00268444
127,21402.7,0.93744,0.49693,0.96209,0.95628,0.93207,0.96928,0.75158,0.89282,0.47851,0.94037,0.00268051,0.00268051,0.00268051
128,21588.4,0.93668,0.49614,0.96371,0.9557,0.93266,0.96887,0.75174,0.89259,0.47835,0.94024,0.00267658,0.00267658,0.00267658
129,21773.6,0.93593,0.49641,0.96403,0.95721,0.93233,0.96916,0.75218,0.89165,0.47785,0.93987,0.00267265,0.00267265,0.00267265
130,21959.5,0.93038,0.49385,0.96162,0.9567,0.93308,0.96941,0.75244,0.89069,0.47653,0.93971,0.00266872,0.00266872,0.00266872
131,22145.1,0.93371,0.49638,0.96463,0.95718,0.93275,0.96937,0.75215,0.88995,0.47653,0.93948,0.00266479,0.00266479,0.00266479
132,22330.7,0.9287,0.4916,0.95978,0.95737,0.93255,0.96938,0.75273,0.88949,0.47605,0.93916,0.00266086,0.00266086,0.00266086
133,22516,0.9292,0.49467,0.96094,0.95753,0.93267,0.96965,0.75304,0.88868,0.47619,0.9388,0.00265693,0.00265693,0.00265693
134,22701.4,0.9305,0.49205,0.95969,0.95517,0.93424,0.96945,0.75346,0.88738,0.47591,0.93835,0.002653,0.002653,0.002653
135,22887,0.92455,0.491,0.95866,0.95425,0.93471,0.96938,0.75354,0.88692,0.47552,0.93815,0.00264907,0.00264907,0.00264907
136,23072.2,0.92756,0.49323,0.95778,0.95454,0.93526,0.96927,0.75368,0.88612,0.47482,0.93762,0.00264514,0.00264514,0.00264514
137,23257.8,0.92385,0.48876,0.96096,0.95548,0.93533,0.96959,0.75417,0.885,0.47358,0.93719,0.00264121,0.00264121,0.00264121
138,23443.4,0.92432,0.49022,0.95819,0.95667,0.93512,0.9698,0.75465,0.88423,0.47337,0.93692,0.00263728,0.00263728,0.00263728
139,23628.9,0.9205,0.4877,0.95857,0.95614,0.93519,0.96961,0.75494,0.88308,0.47239,0.93656,0.00263335,0.00263335,0.00263335
140,23814.5,0.92008,0.48939,0.9564,0.95601,0.93503,0.96944,0.75547,0.8822,0.4716,0.93622,0.00262942,0.00262942,0.00262942
141,24000.1,0.92093,0.48764,0.95879,0.95638,0.93588,0.96937,0.75548,0.881,0.47085,0.93593,0.00262549,0.00262549,0.00262549
142,24185.8,0.9164,0.4864,0.95582,0.95792,0.9345,0.96921,0.75606,0.87932,0.46965,0.93522,0.00262156,0.00262156,0.00262156
143,24371.3,0.91778,0.48573,0.9576,0.9578,0.93491,0.96935,0.75631,0.87824,0.46932,0.935,0.00261763,0.00261763,0.00261763
144,24557,0.91378,0.48477,0.95646,0.95786,0.93451,0.96928,0.75675,0.87762,0.46928,0.9347,0.0026137,0.0026137,0.0026137
145,24742.5,0.91711,0.48689,0.95578,0.95819,0.9343,0.9693,0.75736,0.87669,0.46795,0.93426,0.00260977,0.00260977,0.00260977
146,24928.5,0.91646,0.48429,0.9538,0.95757,0.93464,0.96937,0.75745,0.87679,0.46745,0.93415,0.00260584,0.00260584,0.00260584
147,25113.8,0.91293,0.48658,0.95352,0.95769,0.9343,0.96992,0.75781,0.87614,0.46696,0.93378,0.00260191,0.00260191,0.00260191
148,25299.2,0.91322,0.48646,0.95427,0.95901,0.93349,0.96982,0.75768,0.87619,0.4671,0.93376,0.00259798,0.00259798,0.00259798
149,25485.1,0.91085,0.4823,0.95269,0.95954,0.93312,0.97008,0.75803,0.87551,0.46694,0.9335,0.00259405,0.00259405,0.00259405
150,25670.5,0.90862,0.48122,0.95366,0.9596,0.93305,0.97016,0.75829,0.87463,0.46648,0.9331,0.00259012,0.00259012,0.00259012
151,25856.2,0.90683,0.4812,0.95184,0.95908,0.93376,0.97026,0.75844,0.87417,0.46692,0.93276,0.00258619,0.00258619,0.00258619
152,26041.8,0.90858,0.48315,0.95281,0.95866,0.9346,0.97025,0.75867,0.87419,0.46701,0.93251,0.00258226,0.00258226,0.00258226
153,26227.6,0.90523,0.47831,0.95242,0.95892,0.93443,0.96987,0.75887,0.87343,0.46613,0.93215,0.00257833,0.00257833,0.00257833
154,26413,0.90534,0.47891,0.95064,0.95872,0.93478,0.96991,0.7588,0.8732,0.46544,0.932,0.0025744,0.0025744,0.0025744
155,26598.6,0.90351,0.4792,0.95151,0.95737,0.93723,0.97037,0.75923,0.87318,0.46493,0.93197,0.00257047,0.00257047,0.00257047
156,26784,0.90043,0.47915,0.95033,0.95648,0.93802,0.9701,0.75933,0.87314,0.46508,0.93198,0.00256654,0.00256654,0.00256654
157,26969.9,0.89925,0.47929,0.94883,0.95838,0.93582,0.97006,0.76009,0.87272,0.46457,0.93173,0.00256261,0.00256261,0.00256261
158,27155.5,0.89924,0.47719,0.9506,0.9585,0.93558,0.96977,0.76039,0.87169,0.46418,0.93152,0.00255868,0.00255868,0.00255868
159,27341,0.89839,0.47408,0.94828,0.9578,0.93637,0.96994,0.76057,0.87082,0.46343,0.93114,0.00255475,0.00255475,0.00255475
160,27527.1,0.89903,0.47511,0.94881,0.95643,0.93723,0.97038,0.76055,0.87037,0.46276,0.931,0.00255082,0.00255082,0.00255082
161,27712.4,0.89853,0.47292,0.95005,0.95824,0.93587,0.97031,0.76077,0.86939,0.46205,0.93079,0.00254689,0.00254689,0.00254689
