epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,12318.6,1.06172,0.5925,1.00127,0.94403,0.90834,0.95746,0.70802,1.00092,0.57359,0.96948,0.00287307,0.00287307,0.00287307
79,12474.9,1.05719,0.58636,1.0015,0.94342,0.90871,0.95792,0.70914,0.99819,0.57184,0.96854,0.00286914,0.00286914,0.00286914
80,12630.7,1.05456,0.58563,0.99965,0.94356,0.90959,0.9582,0.71003,0.99636,0.57043,0.96779,0.00286521,0.00286521,0.00286521
81,12787.3,1.05685,0.59145,0.99869,0.94398,0.90976,0.95837,0.71041,0.9948,0.56822,0.96733,0.00286128,0.00286128,0.00286128
82,12942.3,1.05007,0.58251,0.99742,0.94254,0.91218,0.95881,0.71161,0.99321,0.56633,0.96659,0.00285735,0.00285735,0.00285735
83,13098.2,1.04939,0.58345,0.99725,0.94277,0.91296,0.95878,0.71193,0.99128,0.56543,0.96584,0.00285342,0.00285342,0.00285342
84,13254.2,1.04772,0.58268,0.99575,0.94169,0.91478,0.95897,0.71298,0.98918,0.5639,0.96514,0.00284949,0.00284949,0.00284949
85,13410.3,1.04215,0.57927,0.99363,0.94232,0.91421,0.95934,0.71372,0.9867,0.56253,0.96424,0.00284556,0.00284556,0.00284556
86,13567.2,1.0436,0.57962,0.99532,0.94359,0.91429,0.95958,0.7147,0.98492,0.56066,0.96349,0.00284163,0.00284163,0.00284163
87,13723.9,1.04337,0.57751,0.9944,0.94343,0.9151,0.9598,0.71524,0.98359,0.5593,0.96289,0.0028377,0.0028377,0.0028377
88,13880.1,1.03841,0.57348,0.99233,0.9431,0.91558,0.96005,0.71644,0.98245,0.55755,0.96215,0.00283377,0.00283377,0.00283377
89,14037.2,1.03882,0.57526,0.99232,0.94361,0.91585,0.95983,0.71654,0.98125,0.55616,0.96163,0.00282984,0.00282984,0.00282984
90,14193.9,1.03583,0.57379,0.9904,0.94393,0.91694,0.96032,0.71718,0.97997,0.55486,0.96085,0.00282591,0.00282591,0.00282591
91,14350,1.03223,0.57252,0.99061,0.94451,0.91666,0.96035,0.71768,0.97835,0.55365,0.96009,0.00282198,0.00282198,0.00282198
92,14505.8,1.03647,0.57167,0.99,0.94573,0.9166,0.96058,0.71854,0.9766,0.55297,0.9593,0.00281805,0.00281805,0.00281805
93,14662.6,1.02511,0.56961,0.98917,0.9465,0.91538,0.96074,0.7196,0.97494,0.55162,0.95863,0.00281412,0.00281412,0.00281412
94,14818.5,1.02585,0.56453,0.98775,0.94688,0.91616,0.9609,0.72034,0.97343,0.55072,0.95829,0.00281019,0.00281019,0.00281019
95,14974.5,1.02745,0.56739,0.98778,0.94657,0.91665,0.96095,0.72069,0.97232,0.55026,0.95792,0.00280626,0.00280626,0.00280626
96,15130.1,1.02758,0.56672,0.98669,0.94647,0.91688,0.96087,0.72124,0.9715,0.54926,0.95721,0.00280233,0.00280233,0.00280233
97,15286.3,1.02291,0.56536,0.98488,0.94449,0.91857,0.9611,0.72188,0.97081,0.54788,0.95676,0.0027984,0.0027984,0.0027984
98,15442,1.02149,0.56085,0.98479,0.94434,0.91936,0.96113,0.72253,0.97016,0.54678,0.95636,0.00279447,0.00279447,0.00279447
99,15598.7,1.01485,0.5596,0.98319,0.94416,0.92035,0.96106,0.72258,0.96879,0.5456,0.95593,0.00279054,0.00279054,0.00279054
100,15754.3,1.0157,0.56,0.98474,0.94303,0.92089,0.96129,0.72338,0.96731,0.54451,0.9553,0.00278661,0.00278661,0.00278661
101,15910.4,1.0145,0.55931,0.98376,0.94312,0.92144,0.96136,0.7239,0.96638,0.54397,0.95506,0.00278268,0.00278268,0.00278268
